pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank
41.841,-87.661,38.93,19.34,23.85,17.89,34.22,65.78,15.49,68.62,15.89,8878,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-8.6699999999999982,2.3599999999999994,-10.67,-5.6599999999999993,334
41.78,-87.769,33.27,26.41,15.6,24.72,28.27,71.73,14.58,54.05,31.37,138359,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8399999999999999,-3.59,-11.58,-5.669999999999999,335
41.769,-87.629,24.89,33.61,21.02,20.48,23.86,76.14,23.07,54.99,21.94,19055,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.0799999999999983,-8.0,-3.09,-5.7233333333333327,336
41.755,-87.6,32.54,38.29,15.76,13.41,34.77,65.23,19.06,47.63,33.31,14387,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.149999999999999,2.9100000000000037,-7.1000000000000014,-5.7799999999999985,337
41.691,-87.57,28.4,25.87,17.84,27.9,26.62,73.38,12.5,50.01,37.49,130722,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.3399999999999999,-5.2399999999999984,-13.66,-5.8533333333333326,338
41.945,-87.691,12.59,34.58,30.58,22.25,28.68,71.32,16.0,74.28,9.72,79924,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.3099999999999987,-3.1799999999999997,-10.16,-5.8833333333333329,339
42.001,-87.684,35.22,34.38,18.05,12.35,28.11,71.89,26.15,47.17,26.68,49457,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.209999999999999,-3.75,-0.010000000000001563,-5.9900000000000011,340
41.707,-87.535,32.84,28.48,18.29,20.4,27.2,72.8,18.84,40.38,40.78,64767,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.16,-4.66,-7.32,-6.0466666666666669,341
41.674,-87.636,30.78,26.13,18.34,24.75,28.49,71.51,13.12,47.32,39.56,270652,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.8099999999999987,-3.370000000000001,-13.040000000000001,-6.0733333333333333,342
41.965,-87.703,30.48,24.92,27.82,16.78,34.62,65.38,14.96,63.0,22.04,49808,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.7799999999999976,2.759999999999998,-11.2,-6.0733333333333333,342
41.985,-87.654,31.0,28.99,27.15,12.86,37.88,62.12,15.35,59.73,24.91,35971,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.7,6.0200000000000031,-10.81,-6.1633333333333313,344
41.756,-87.584,28.91,37.33,22.49,11.27,23.81,76.19,30.87,41.4,27.73,55582,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.29,-8.05,4.7100000000000009,-6.21,345
41.833,-87.654,26.05,25.38,26.22,22.35,34.17,65.83,9.42,70.58,20.0,45900,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-4.2099999999999973,2.3100000000000023,-16.740000000000002,-6.213333333333332,346
41.997,-87.657,26.4,32.22,22.5,18.88,35.69,64.31,11.33,47.34,41.33,21442,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.68,3.8299999999999983,-14.83,-6.2266666666666666,347
41.845,-87.649,26.89,30.8,29.47,12.83,30.6,69.4,22.4,60.47,17.14,15048,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.729999999999999,-1.259999999999998,-3.7600000000000016,-6.25,348
41.973,-87.724,40.4,26.66,17.2,15.75,32.63,67.37,17.3,53.38,29.32,12084,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.809999999999999,0.77000000000000313,-8.86,-6.299999999999998,349
41.754,-87.632,28.29,33.15,23.23,15.33,23.86,76.14,26.35,48.52,25.14,32474,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.229999999999999,-8.0,0.19000000000000128,-6.3466666666666649,350
41.764,-87.571,25.96,42.84,25.93,5.27,24.74,75.26,35.51,37.45,27.03,16827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.29,-7.120000000000001,9.3499999999999979,-6.3533333333333344,351
41.928,-87.788,23.37,37.88,26.52,12.22,26.02,73.98,27.01,48.71,24.27,34061,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.339999999999998,-5.84,0.85000000000000142,-6.4433333333333325,352
41.816,-87.633,33.69,35.58,15.62,15.1,34.83,65.17,15.28,64.75,19.97,9263,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.459999999999999,2.9699999999999989,-10.88,-6.456666666666667,353
41.906,-87.751,17.06,42.18,30.21,10.55,26.46,73.54,28.16,58.3,13.54,15573,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.009999999999998,-5.3999999999999986,2.0,-6.4699999999999989,354
41.965,-87.732,39.16,26.07,19.77,15.0,32.38,67.62,17.78,56.8,25.42,9171,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.559999999999999,0.52000000000000313,-8.379999999999999,-6.4733333333333318,355
41.923,-87.722,35.87,24.78,25.21,14.15,33.74,66.26,17.16,71.49,11.35,15627,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.409999999999998,1.8800000000000026,-9.0,-6.509999999999998,356
41.95,-87.713,33.69,28.48,21.61,16.21,33.03,66.97,15.72,70.61,13.67,41084,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.349999999999998,1.1700000000000017,-10.44,-6.5399999999999991,357
41.783,-87.583,29.22,35.88,25.27,9.63,28.9,71.1,26.31,41.97,31.71,10705,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.93,-2.9600000000000009,0.14999999999999858,-6.580000000000001,358
41.994,-87.695,34.22,33.03,20.11,12.63,28.35,71.65,23.84,50.29,25.88,49889,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.929999999999998,-3.509999999999998,-2.3200000000000003,-6.586666666666666,359
41.863,-87.673,21.07,35.7,29.51,13.72,27.51,72.49,23.54,60.64,15.81,116500,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.839999999999998,-4.3499999999999979,-2.620000000000001,-6.6033333333333326,360
41.994,-87.705,42.97,28.79,14.87,13.37,26.16,73.84,25.13,47.47,27.39,41462,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.19,-5.6999999999999993,-1.0300000000000011,-6.6400000000000006,361
41.861,-87.701,25.9,30.79,24.7,18.62,26.68,73.32,19.25,62.78,17.97,18696,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.9399999999999977,-5.18,-6.91,-6.6766666666666659,362
41.953,-87.745,21.55,36.62,30.61,11.22,30.94,69.06,22.33,54.13,23.54,19662,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.339999999999998,-0.91999999999999815,-3.8300000000000018,-6.6966666666666663,363
41.793,-87.77,25.22,25.22,20.63,28.93,27.18,72.82,8.35,40.94,50.71,470499,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.370000000000001,-4.68,-17.810000000000002,-6.706666666666667,364
41.762,-87.59,31.49,36.81,21.43,10.27,25.62,74.38,28.5,42.25,29.25,24715,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.29,-6.2399999999999984,2.34,-6.7299999999999995,365
42.009,-87.664,38.99,25.83,19.99,15.19,32.09,67.91,16.99,45.11,37.9,43026,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.37,0.23000000000000398,-9.1700000000000017,-6.7699999999999987,366
41.973,-87.694,26.71,30.81,26.6,15.89,30.28,69.72,18.07,59.81,22.13,85323,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.669999999999998,-1.5799999999999983,-8.09,-6.7799999999999985,367
41.987,-87.694,37.44,30.13,18.0,14.44,29.54,70.46,20.21,52.37,27.42,35302,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.12,-2.3200000000000003,-5.9499999999999993,-6.7966666666666669,368
41.877,-87.76,37.03,29.28,16.88,16.82,25.73,74.27,21.57,52.49,25.94,57310,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.7399999999999984,-6.129999999999999,-4.59,-6.8199999999999994,369
41.856,-87.675,36.94,25.6,22.62,14.84,34.12,65.88,15.12,70.48,14.4,46571,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.719999999999999,2.259999999999998,-11.040000000000001,-6.833333333333333,370
41.892,-87.702,24.61,35.2,20.08,20.11,28.98,71.02,14.91,72.29,12.8,29302,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.4499999999999993,-2.879999999999999,-11.25,-6.8599999999999994,371
42.008,-87.686,42.04,31.05,17.33,9.58,25.72,74.28,28.58,42.5,28.92,18969,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.979999999999997,-6.1400000000000006,2.4199999999999982,-6.8999999999999995,372
41.963,-87.713,38.7,24.47,20.25,16.57,32.53,67.47,14.6,64.38,21.02,30079,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.9899999999999984,0.67000000000000171,-11.56,-6.9599999999999982,373
41.879,-87.625,19.07,24.32,20.97,35.65,25.82,74.18,2.1,45.03,52.87,677182,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,9.09,-6.0399999999999991,-24.06,-7.003333333333333,374
41.842,-87.644,41.14,27.38,22.69,8.79,32.68,67.32,22.03,65.17,12.8,11838,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.77,0.82000000000000028,-4.129999999999999,-7.0266666666666664,375
41.746,-87.708,31.55,27.72,17.87,22.87,27.1,72.9,13.35,59.6,27.05,258059,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.6899999999999977,-4.759999999999998,-12.81,-7.086666666666666,376
41.856,-87.683,40.57,22.21,20.28,16.94,31.7,68.3,14.66,70.53,14.81,53718,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.6199999999999974,-0.16000000000000014,-11.5,-7.0933333333333328,377
41.884,-87.748,33.68,30.1,19.52,16.71,23.78,76.22,22.59,53.57,23.84,50275,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.8499999999999979,-8.0799999999999983,-3.5700000000000003,-7.1666666666666652,378
42.001,-87.694,30.9,32.79,25.2,11.11,33.28,66.72,18.51,49.68,31.81,20724,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.45,1.4200000000000017,-7.6499999999999986,-7.2266666666666657,379
41.907,-87.71,35.23,24.99,24.65,15.13,31.74,68.26,15.74,72.4,11.86,43531,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.429999999999998,-0.120000000000001,-10.42,-7.3233333333333333,380
41.842,-87.613,38.59,27.42,22.55,11.44,39.79,60.21,11.37,68.2,20.42,37399,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,7.93,-14.790000000000001,-7.3266666666666671,381
42.021,-87.67,38.81,30.21,17.98,12.99,28.64,71.36,20.81,45.77,33.42,46011,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.569999999999999,-3.2199999999999989,-5.3500000000000014,-7.38,382
41.728,-87.63,31.28,27.14,20.57,21.0,24.39,75.61,17.01,52.99,30.0,49464,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.5599999999999987,-7.4699999999999989,-9.1499999999999986,-7.3933333333333318,383
42.009,-87.695,38.72,34.16,16.0,11.12,23.53,76.47,27.73,41.79,30.48,17813,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.44,-8.3299999999999983,1.5700000000000003,-7.3999999999999986,384
41.891,-87.752,38.69,27.68,17.81,15.82,26.46,73.54,20.03,55.29,24.68,13300,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.739999999999998,-5.3999999999999986,-6.129999999999999,-7.423333333333332,385
41.87,-87.685,43.71,20.44,24.41,11.44,30.88,69.12,19.96,66.73,13.31,15230,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,-0.98000000000000043,-6.1999999999999993,-7.4333333333333336,386
41.835,-87.611,32.64,30.37,23.23,13.76,31.62,68.38,16.62,62.16,21.22,85726,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.799999999999999,-0.23999999999999844,-9.54,-7.5266666666666664,387
41.885,-87.714,25.32,38.65,21.28,14.74,32.21,67.79,15.04,70.18,14.78,27910,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.819999999999999,0.35000000000000142,-11.120000000000001,-7.5299999999999985,388
41.884,-87.76,34.67,31.92,17.88,15.52,24.17,75.83,22.27,50.74,26.99,52369,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.04,-7.6899999999999977,-3.8900000000000006,-7.5399999999999991,389
41.742,-87.63,17.66,41.28,27.53,13.53,22.17,77.83,26.18,58.47,15.35,110506,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.03,-9.6899999999999977,0.019999999999999574,-7.5666666666666664,390
41.928,-87.771,40.61,30.86,16.22,12.3,26.45,73.55,23.12,51.49,25.39,12599,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.259999999999998,-5.41,-3.0399999999999991,-7.5699999999999994,391
42.009,-87.679,38.13,27.57,23.95,10.35,27.61,72.39,23.87,45.63,30.5,16381,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.21,-4.25,-2.2899999999999991,-7.583333333333333,392
41.849,-87.624,17.83,37.17,30.02,14.98,31.45,68.55,15.27,61.43,23.3,424498,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.579999999999998,-0.41000000000000014,-10.89,-7.626666666666666,393
41.913,-87.761,35.58,25.55,18.96,19.91,27.65,72.35,14.12,58.84,27.04,16701,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.6499999999999986,-4.2100000000000009,-12.040000000000001,-7.6333333333333329,394
41.813,-87.594,27.05,41.5,24.99,6.46,25.95,74.05,29.19,53.04,17.77,19016,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.099999999999998,-5.91,3.0300000000000011,-7.6599999999999993,395
41.863,-87.654,38.95,27.4,22.82,10.82,28.89,71.11,21.81,63.12,15.06,36815,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.739999999999998,-2.9699999999999989,-4.3500000000000014,-7.6866666666666665,396
41.961,-87.762,36.46,25.96,21.34,16.24,30.6,69.4,14.49,51.73,33.78,31077,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.32,-1.259999999999998,-11.67,-7.75,397
41.748,-87.61,37.61,30.08,17.33,14.98,25.02,74.98,21.28,46.39,32.33,47448,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.579999999999998,-6.84,-4.879999999999999,-7.7666666666666657,398
41.949,-87.797,39.41,26.53,17.0,17.06,29.78,70.22,14.38,52.73,32.88,8378,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.5,-2.0799999999999983,-11.78,-7.7866666666666662,399
41.884,-87.77,36.08,30.98,17.82,15.12,23.24,76.76,22.73,47.47,29.81,49670,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.44,-8.620000000000001,-3.4299999999999997,-7.830000000000001,400
41.972,-87.739,25.79,35.06,26.24,12.91,29.11,70.89,19.0,54.81,26.19,37105,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.649999999999999,-2.75,-7.16,-7.8533333333333326,401
41.835,-87.643,33.94,26.87,23.96,15.23,32.72,67.28,13.01,68.68,18.32,12939,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.329999999999998,0.85999999999999943,-13.15,-7.8733333333333322,402
41.877,-87.723,33.34,31.97,18.12,16.57,24.37,75.63,19.91,62.94,17.16,15819,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.9899999999999984,-7.4899999999999984,-6.25,-7.9099999999999993,403
41.971,-87.706,34.91,28.56,24.59,11.94,32.05,67.95,16.37,60.09,23.54,13702,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.62,0.18999999999999773,-9.79,-8.0733333333333324,404
41.806,-87.604,45.18,28.97,16.55,9.3,25.19,74.81,25.78,49.59,24.63,30523,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.259999999999998,-6.6699999999999982,-0.379999999999999,-8.1033333333333317,405
41.706,-87.598,27.48,28.2,20.51,23.81,26.15,73.85,10.21,58.77,31.01,117218,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.75,-5.7100000000000009,-15.95,-8.1366666666666667,406
41.809,-87.614,36.0,29.9,20.2,13.9,28.42,71.58,17.76,58.55,23.69,16839,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.659999999999998,-3.4399999999999977,-8.3999999999999986,-8.1666666666666643,407
41.994,-87.758,29.2,28.64,20.74,21.42,29.63,70.37,9.0,55.88,35.13,109981,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.139999999999997,-2.2300000000000004,-17.16,-8.1766666666666659,408
41.959,-87.713,40.23,26.29,21.52,11.96,33.01,66.99,15.02,66.41,18.57,20128,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.599999999999998,1.1499999999999986,-11.14,-8.1966666666666672,409
41.935,-87.744,23.2,40.09,27.04,9.67,27.11,72.89,23.08,63.11,13.81,13196,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.89,-4.75,-3.0800000000000018,-8.24,410
41.863,-87.72,36.02,29.45,18.83,15.7,24.67,75.33,19.48,62.56,17.96,42692,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.86,-7.1899999999999977,-6.68,-8.2433333333333323,411
41.874,-87.662,32.92,32.43,25.68,8.96,23.62,76.38,27.23,54.62,18.16,60772,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.599999999999998,-8.2399999999999984,1.0700000000000003,-8.2566666666666659,412
41.912,-87.71,24.83,33.62,30.95,10.6,32.57,67.43,16.52,73.22,10.27,9050,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.959999999999999,0.71000000000000085,-9.64,-8.2966666666666669,413
41.891,-87.76,37.24,30.52,18.38,13.87,24.34,75.66,21.41,48.86,29.73,20750,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.69,-7.52,-4.75,-8.32,414
41.965,-87.721,42.05,25.44,19.01,13.51,31.44,68.56,14.56,60.78,24.66,24235,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.049999999999999,-0.41999999999999815,-11.6,-8.3566666666666656,415
41.994,-87.686,42.1,30.72,17.21,9.97,26.37,73.63,23.1,48.03,28.87,35390,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.589999999999996,-5.4899999999999984,-3.0599999999999987,-8.3799999999999972,416
41.749,-87.601,37.98,29.42,17.66,14.94,24.38,75.62,20.02,46.04,33.94,39070,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.62,-7.48,-6.1400000000000006,-8.413333333333334,417
41.755,-87.61,33.21,32.25,20.14,14.39,24.38,75.62,20.45,48.31,31.25,30769,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.169999999999998,-7.48,-5.7100000000000009,-8.4533333333333331,418
41.777,-87.611,33.58,33.19,19.31,13.92,25.44,74.56,19.76,48.22,32.02,37109,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.639999999999999,-6.4199999999999982,-6.3999999999999986,-8.4866666666666646,419
41.986,-87.769,35.25,29.24,18.12,17.39,27.44,72.56,14.09,58.63,27.28,20588,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.1699999999999982,-4.4199999999999982,-12.07,-8.5533333333333328,420
41.66,-87.603,31.13,26.15,17.66,25.07,27.98,72.02,5.67,47.36,46.97,84612,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.4899999999999984,-3.879999999999999,-20.490000000000002,-8.62,421
41.913,-87.775,37.78,28.25,17.97,16.0,26.1,73.9,16.51,49.83,33.66,29320,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.559999999999999,-5.759999999999998,-9.6499999999999986,-8.6566666666666645,422
41.935,-87.761,45.4,23.39,15.17,16.04,29.75,70.25,12.79,56.66,30.55,18358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.52,-2.1099999999999994,-13.370000000000001,-8.6666666666666661,423
41.899,-87.761,41.5,28.68,16.46,13.36,25.63,74.37,19.52,53.6,26.88,14972,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.2,-6.23,-6.6400000000000006,-8.69,424
41.899,-87.721,41.9,27.51,15.42,15.18,28.61,71.39,14.44,71.72,13.84,36184,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.379999999999999,-3.25,-11.72,-8.7833333333333332,425
41.844,-87.683,29.92,28.32,25.15,16.61,27.63,72.37,13.88,67.89,18.23,47594,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.95,-4.23,-12.28,-8.82,426
41.842,-87.628,44.47,26.68,20.58,8.27,27.47,72.53,22.34,58.75,18.92,12751,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.29,-4.3900000000000006,-3.8200000000000003,-8.8333333333333339,427
41.863,-87.713,42.21,30.12,15.2,12.47,22.85,77.15,22.69,60.43,16.88,18248,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.089999999999998,-9.009999999999998,-3.4699999999999989,-8.8566666666666638,428
41.99,-87.724,18.68,44.05,27.61,9.66,21.63,78.37,26.71,51.9,21.39,25656,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.9,-10.23,0.55000000000000071,-8.86,429
41.928,-87.736,36.57,30.94,20.81,11.67,29.46,70.54,16.86,68.22,14.92,18810,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.889999999999999,-2.3999999999999986,-9.3,-8.8633333333333333,430
41.877,-87.745,39.52,29.48,16.01,14.99,25.45,74.55,17.53,60.46,22.01,38021,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.569999999999999,-6.41,-8.629999999999999,-8.87,431
41.92,-87.78,42.02,30.4,13.75,13.83,24.8,75.2,19.27,51.78,28.95,10094,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.729999999999999,-7.0599999999999987,-6.8900000000000006,-8.8933333333333326,432
41.906,-87.722,36.27,29.37,18.5,15.86,29.4,70.6,12.61,74.14,13.25,29312,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.7,-2.4600000000000009,-13.55,-8.9033333333333342,433
41.936,-87.73,25.09,31.18,33.02,10.71,32.95,67.05,14.17,70.06,15.77,16555,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.849999999999998,1.0900000000000034,-11.99,-8.9166666666666643,434
41.877,-87.733,42.83,25.62,14.06,17.49,25.6,74.4,14.73,65.83,19.44,10258,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.07,-6.259999999999998,-11.43,-8.92,435
41.877,-87.728,36.28,28.69,20.19,14.84,23.44,76.56,19.51,61.32,19.17,10517,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.719999999999999,-8.4199999999999982,-6.6499999999999986,-8.9299999999999979,436
41.787,-87.634,27.64,32.84,23.6,15.92,23.39,76.61,18.47,57.79,23.74,16380,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.639999999999999,-8.4699999999999989,-7.6900000000000013,-8.9333333333333336,437
41.906,-87.761,39.48,29.9,17.09,13.54,25.86,74.14,18.35,55.08,26.57,27791,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.02,-6.0,-7.8099999999999987,-8.9433333333333334,438
41.755,-87.62,31.16,34.21,21.74,12.89,21.4,78.6,23.43,48.08,28.49,14037,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.669999999999998,-10.46,-2.7300000000000004,-8.9533333333333331,439
41.769,-87.62,36.77,31.22,17.27,14.74,24.57,75.43,18.31,50.15,31.54,34262,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.819999999999999,-7.2899999999999991,-7.8500000000000014,-8.9866666666666664,440
42.006,-87.902,32.51,27.58,12.29,27.63,24.75,75.25,5.18,55.47,39.35,36475,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,1.0700000000000003,-7.1099999999999994,-20.98,-9.0066666666666659,441
41.899,-87.709,25.7,35.34,29.7,9.25,28.31,71.69,19.95,67.38,12.67,31759,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-3.5500000000000007,-6.2100000000000009,-9.0233333333333334,442
41.92,-87.771,43.9,27.05,15.19,13.86,24.37,75.63,19.25,52.42,28.33,11556,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.7,-7.4899999999999984,-6.91,-9.0333333333333332,443
41.762,-87.61,35.3,31.33,18.86,14.51,23.62,76.38,19.34,50.07,30.59,42712,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.049999999999999,-8.2399999999999984,-6.82,-9.0366666666666671,444
41.891,-87.77,40.73,30.3,16.37,12.6,23.83,76.17,20.94,47.73,31.33,24370,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.959999999999999,-8.0300000000000011,-5.2199999999999989,-9.07,445
41.828,-87.614,33.61,37.25,19.89,9.25,23.2,76.8,24.9,57.89,17.21,28090,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.31,-8.66,-1.2600000000000016,-9.0766666666666662,446
41.837,-87.653,39.41,26.15,20.59,13.84,32.0,68.0,11.47,72.47,16.05,22132,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.719999999999999,0.14000000000000057,-14.69,-9.0899999999999981,447
41.834,-87.619,21.85,36.37,34.22,7.56,31.14,68.86,18.58,61.37,20.05,8639,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-19.0,-0.71999999999999886,-7.5800000000000018,-9.1,448
