pickup_lat_grid,pickup_lon_grid,pct_morning_cell,pct_afternoon_cell,pct_evening_cell,pct_late_night_cell,pct_weekend_cell,pct_weekday_cell,pct_short_cell,pct_medium_cell,pct_long_cell,total_trips,pct_morning_city,pct_afternoon_city,pct_evening_city,pct_late_night_city,pct_weekend_city,pct_weekday_city,pct_short_city,pct_medium_city,pct_long_city,late_night_dev,weekend_dev,short_dev,night_life_score,night_rank,signature,cluster_lat,cluster_lon,cluster_lat_500m,cluster_lon_500m,cluster_lat_400m,cluster_lon_400m
41.845,-87.649,26.89,30.8,29.47,12.83,30.6,69.4,22.4,60.47,17.14,15048,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.73,-1.259999999999998,-3.7600000000000016,-6.25,348,Commuter Zone,41.84,-87.65,41.845,-87.65,41.844,-87.648
41.973,-87.724,40.4,26.66,17.2,15.75,32.63,67.37,17.3,53.38,29.32,12084,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.81,0.7700000000000031,-8.86,-6.299999999999998,349,Leans Commuter Zone,41.97,-87.72,41.975,-87.72500000000001,41.972,-87.724
41.754,-87.632,28.29,33.15,23.23,15.33,23.86,76.14,26.35,48.52,25.14,32474,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.23,-8.0,0.1900000000000012,-6.346666666666665,350,Leans Commuter Zone,41.75,-87.63,41.755,-87.63,41.752,-87.632
41.764,-87.571,25.96,42.84,25.93,5.27,24.74,75.26,35.51,37.45,27.03,16827,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-21.29,-7.120000000000001,9.349999999999998,-6.353333333333334,351,Mixed/Other,41.76,-87.57,41.765,-87.57000000000001,41.764,-87.572
41.928,-87.788,23.37,37.88,26.52,12.22,26.02,73.98,27.01,48.71,24.27,34061,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.339999999999998,-5.84,0.8500000000000014,-6.4433333333333325,352,Leans Commuter Zone,41.93,-87.79,41.93,-87.79,41.928000000000004,-87.788
41.816,-87.633,33.69,35.58,15.62,15.1,34.83,65.17,15.28,64.75,19.97,9263,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.46,2.969999999999999,-10.88,-6.456666666666667,353,Leans Commuter Zone,41.82,-87.63,41.815,-87.635,41.816,-87.632
41.906,-87.751,17.06,42.18,30.21,10.55,26.46,73.54,28.16,58.3,13.54,15573,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.009999999999998,-5.3999999999999995,2.0,-6.469999999999999,354,Leans Commuter Zone,41.91,-87.75,41.905,-87.75,41.904,-87.752
41.965,-87.732,39.16,26.07,19.77,15.0,32.38,67.62,17.78,56.8,25.42,9171,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.56,0.5200000000000031,-8.379999999999999,-6.473333333333332,355,Leans Commuter Zone,41.96,-87.73,41.965,-87.73,41.964,-87.732
41.923,-87.722,35.87,24.78,25.21,14.15,33.74,66.26,17.16,71.49,11.35,15627,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.409999999999998,1.8800000000000023,-9.0,-6.509999999999998,356,Leans Commuter Zone,41.92,-87.72,41.925000000000004,-87.72,41.924,-87.72
41.95,-87.713,33.69,28.48,21.61,16.21,33.03,66.97,15.72,70.61,13.67,41084,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.349999999999998,1.1700000000000017,-10.44,-6.539999999999999,357,Leans Commuter Zone,41.95,-87.71,41.95,-87.715,41.952,-87.712
41.783,-87.583,29.22,35.88,25.27,9.63,28.9,71.1,26.31,41.97,31.71,10705,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.93,-2.960000000000001,0.1499999999999985,-6.580000000000001,358,Leans Commuter Zone,41.78,-87.58,41.785000000000004,-87.58500000000001,41.784,-87.584
41.994,-87.695,34.22,33.03,20.11,12.63,28.35,71.65,23.84,50.29,25.88,49889,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.929999999999998,-3.509999999999998,-2.3200000000000003,-6.586666666666666,359,Commuter Zone,41.99,-87.7,41.995,-87.69500000000001,41.992,-87.696
41.863,-87.673,21.07,35.7,29.51,13.72,27.51,72.49,23.54,60.64,15.81,116500,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.839999999999998,-4.349999999999998,-2.620000000000001,-6.603333333333333,360,Commuter Zone,41.86,-87.67,41.865,-87.675,41.864000000000004,-87.672
41.994,-87.705,42.97,28.79,14.87,13.37,26.16,73.84,25.13,47.47,27.39,41462,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.19,-5.699999999999999,-1.0300000000000011,-6.640000000000001,361,Commuter Zone,41.99,-87.7,41.995,-87.705,41.992,-87.70400000000001
41.861,-87.701,25.9,30.79,24.7,18.62,26.68,73.32,19.25,62.78,17.97,18696,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-7.939999999999997,-5.18,-6.91,-6.676666666666666,362,Commuter Zone,41.86,-87.7,41.86,-87.7,41.86,-87.7
41.953,-87.745,21.55,36.62,30.61,11.22,30.94,69.06,22.33,54.13,23.54,19662,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.339999999999998,-0.919999999999998,-3.8300000000000014,-6.696666666666665,363,Commuter Zone,41.95,-87.74,41.955,-87.745,41.952,-87.744
41.793,-87.77,25.22,25.22,20.63,28.93,27.18,72.82,8.35,40.94,50.71,470499,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,2.370000000000001,-4.68,-17.810000000000002,-6.706666666666667,364,Leans Commuter Zone,41.79,-87.77,41.795,-87.77,41.792,-87.768
41.762,-87.59,31.49,36.81,21.43,10.27,25.62,74.38,28.5,42.25,29.25,24715,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.29,-6.239999999999998,2.34,-6.73,365,Leans Commuter Zone,41.76,-87.59,41.76,-87.59,41.76,-87.592
42.009,-87.664,38.99,25.83,19.99,15.19,32.09,67.91,16.99,45.11,37.9,43026,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.37,0.2300000000000039,-9.17,-6.77,366,Leans Commuter Zone,42.01,-87.66,42.01,-87.665,42.008,-87.664
41.973,-87.694,26.71,30.81,26.6,15.89,30.28,69.72,18.07,59.81,22.13,85323,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.669999999999998,-1.5799999999999983,-8.09,-6.779999999999999,367,Commuter Zone,41.97,-87.69,41.975,-87.69500000000001,41.972,-87.696
41.987,-87.694,37.44,30.13,18.0,14.44,29.54,70.46,20.21,52.37,27.42,35302,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.12,-2.3200000000000003,-5.949999999999999,-6.796666666666666,368,Commuter Zone,41.99,-87.69,41.985,-87.69500000000001,41.988,-87.696
41.877,-87.76,37.03,29.28,16.88,16.82,25.73,74.27,21.57,52.49,25.94,57310,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.739999999999998,-6.129999999999999,-4.59,-6.82,369,Commuter Zone,41.88,-87.76,41.875,-87.76,41.876,-87.76
41.856,-87.675,36.94,25.6,22.62,14.84,34.12,65.88,15.12,70.48,14.4,46571,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.72,2.259999999999998,-11.04,-6.833333333333333,370,Leans Commuter Zone,41.86,-87.68,41.855000000000004,-87.675,41.856,-87.676
41.892,-87.702,24.61,35.2,20.08,20.11,28.98,71.02,14.91,72.29,12.8,29302,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.449999999999999,-2.879999999999999,-11.25,-6.86,371,Commuter Zone,41.89,-87.7,41.89,-87.7,41.892,-87.70400000000001
42.008,-87.686,42.04,31.05,17.33,9.58,25.72,74.28,28.58,42.5,28.92,18969,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.979999999999997,-6.140000000000001,2.4199999999999986,-6.9,372,Leans Commuter Zone,42.01,-87.69,42.01,-87.685,42.008,-87.688
41.963,-87.713,38.7,24.47,20.25,16.57,32.53,67.47,14.6,64.38,21.02,30079,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.989999999999998,0.6700000000000017,-11.56,-6.959999999999998,373,Leans Commuter Zone,41.96,-87.71,41.965,-87.715,41.964,-87.712
41.879,-87.625,19.07,24.32,20.97,35.65,25.82,74.18,2.1,45.03,52.87,677182,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,9.09,-6.039999999999999,-24.06,-7.003333333333333,374,Leans Commuter Zone,41.88,-87.62,41.88,-87.625,41.88,-87.624
41.842,-87.644,41.14,27.38,22.69,8.79,32.68,67.32,22.03,65.17,12.8,11838,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.77,0.8200000000000002,-4.129999999999999,-7.0266666666666655,375,Leans Commuter Zone,41.84,-87.64,41.84,-87.645,41.84,-87.644
41.746,-87.708,31.55,27.72,17.87,22.87,27.1,72.9,13.35,59.6,27.05,258059,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-3.6899999999999977,-4.759999999999998,-12.81,-7.086666666666666,376,Commuter Zone,41.75,-87.71,41.745,-87.71000000000001,41.744,-87.708
41.856,-87.683,40.57,22.21,20.28,16.94,31.7,68.3,14.66,70.53,14.81,53718,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.619999999999997,-0.1600000000000001,-11.5,-7.093333333333333,377,Commuter Zone,41.86,-87.68,41.855000000000004,-87.685,41.856,-87.684
41.884,-87.748,33.68,30.1,19.52,16.71,23.78,76.22,22.59,53.57,23.84,50275,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.849999999999998,-8.079999999999998,-3.5700000000000003,-7.166666666666665,378,Commuter Zone,41.88,-87.75,41.885,-87.75,41.884,-87.748
42.001,-87.694,30.9,32.79,25.2,11.11,33.28,66.72,18.51,49.68,31.81,20724,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.45,1.4200000000000017,-7.649999999999999,-7.226666666666666,379,Leans Commuter Zone,42.0,-87.69,42.0,-87.69500000000001,42.0,-87.696
41.907,-87.71,35.23,24.99,24.65,15.13,31.74,68.26,15.74,72.4,11.86,43531,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.429999999999998,-0.120000000000001,-10.42,-7.323333333333332,380,Commuter Zone,41.91,-87.71,41.905,-87.71000000000001,41.908,-87.708
41.842,-87.613,38.59,27.42,22.55,11.44,39.79,60.21,11.37,68.2,20.42,37399,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,7.93,-14.79,-7.326666666666667,381,Leans Commuter Zone,41.84,-87.61,41.84,-87.615,41.84,-87.612
42.021,-87.67,38.81,30.21,17.98,12.99,28.64,71.36,20.81,45.77,33.42,46011,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.57,-3.219999999999999,-5.350000000000001,-7.38,382,Commuter Zone,42.02,-87.67,42.02,-87.67,42.02,-87.672
41.728,-87.63,31.28,27.14,20.57,21.0,24.39,75.61,17.01,52.99,30.0,49464,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.56,-7.47,-9.149999999999999,-7.393333333333331,383,Commuter Zone,41.73,-87.63,41.730000000000004,-87.63,41.728,-87.632
42.009,-87.695,38.72,34.16,16.0,11.12,23.53,76.47,27.73,41.79,30.48,17813,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.44,-8.329999999999998,1.5700000000000005,-7.399999999999999,384,Leans Commuter Zone,42.01,-87.7,42.01,-87.69500000000001,42.008,-87.696
41.891,-87.752,38.69,27.68,17.81,15.82,26.46,73.54,20.03,55.29,24.68,13300,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.739999999999998,-5.3999999999999995,-6.129999999999999,-7.423333333333332,385,Commuter Zone,41.89,-87.75,41.89,-87.75,41.892,-87.752
41.87,-87.685,43.71,20.44,24.41,11.44,30.88,69.12,19.96,66.73,13.31,15230,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.12,-0.9800000000000004,-6.199999999999999,-7.433333333333333,386,Commuter Zone,41.87,-87.68,41.87,-87.685,41.872,-87.684
41.835,-87.611,32.64,30.37,23.23,13.76,31.62,68.38,16.62,62.16,21.22,85726,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.8,-0.2399999999999984,-9.54,-7.5266666666666655,387,Commuter Zone,41.84,-87.61,41.835,-87.61,41.836,-87.612
41.885,-87.714,25.32,38.65,21.28,14.74,32.21,67.79,15.04,70.18,14.78,27910,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.82,0.3500000000000014,-11.12,-7.5299999999999985,388,Leans Commuter Zone,41.88,-87.71,41.885,-87.715,41.884,-87.712
41.884,-87.76,34.67,31.92,17.88,15.52,24.17,75.83,22.27,50.74,26.99,52369,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.04,-7.689999999999997,-3.890000000000001,-7.539999999999998,389,Commuter Zone,41.88,-87.76,41.885,-87.76,41.884,-87.76
41.742,-87.63,17.66,41.28,27.53,13.53,22.17,77.83,26.18,58.47,15.35,110506,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.03,-9.689999999999996,0.0199999999999995,-7.5666666666666655,390,Leans Commuter Zone,41.74,-87.63,41.74,-87.63,41.744,-87.632
41.928,-87.771,40.61,30.86,16.22,12.3,26.45,73.55,23.12,51.49,25.39,12599,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.259999999999998,-5.41,-3.039999999999999,-7.5699999999999985,391,Commuter Zone,41.93,-87.77,41.93,-87.77,41.928000000000004,-87.772
42.009,-87.679,38.13,27.57,23.95,10.35,27.61,72.39,23.87,45.63,30.5,16381,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.21,-4.25,-2.289999999999999,-7.583333333333333,392,Commuter Zone,42.01,-87.68,42.01,-87.68,42.008,-87.68
41.849,-87.624,17.83,37.17,30.02,14.98,31.45,68.55,15.27,61.43,23.3,424498,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.579999999999998,-0.4100000000000001,-10.89,-7.626666666666666,393,Commuter Zone,41.85,-87.62,41.85,-87.625,41.848,-87.624
41.913,-87.761,35.58,25.55,18.96,19.91,27.65,72.35,14.12,58.84,27.04,16701,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-6.6499999999999995,-4.210000000000001,-12.04,-7.633333333333333,394,Commuter Zone,41.91,-87.76,41.915,-87.76,41.912,-87.76
41.813,-87.594,27.05,41.5,24.99,6.46,25.95,74.05,29.19,53.04,17.77,19016,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-20.1,-5.91,3.0300000000000007,-7.659999999999998,395,Leans Commuter Zone,41.81,-87.59,41.815,-87.595,41.812,-87.592
41.863,-87.654,38.95,27.4,22.82,10.82,28.89,71.11,21.81,63.12,15.06,36815,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.739999999999998,-2.969999999999999,-4.350000000000001,-7.686666666666666,396,Commuter Zone,41.86,-87.65,41.865,-87.655,41.864000000000004,-87.656
41.961,-87.762,36.46,25.96,21.34,16.24,30.6,69.4,14.49,51.73,33.78,31077,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.32,-1.259999999999998,-11.67,-7.75,397,Commuter Zone,41.96,-87.76,41.96,-87.76,41.96,-87.76
41.748,-87.61,37.61,30.08,17.33,14.98,25.02,74.98,21.28,46.39,32.33,47448,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.579999999999998,-6.84,-4.879999999999999,-7.766666666666666,398,Commuter Zone,41.75,-87.61,41.75,-87.61,41.748,-87.608
41.949,-87.797,39.41,26.53,17.0,17.06,29.78,70.22,14.38,52.73,32.88,8378,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.5,-2.0799999999999983,-11.78,-7.786666666666665,399,Commuter Zone,41.95,-87.8,41.95,-87.795,41.948,-87.796
41.884,-87.77,36.08,30.98,17.82,15.12,23.24,76.76,22.73,47.47,29.81,49670,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.44,-8.620000000000001,-3.43,-7.830000000000001,400,Commuter Zone,41.88,-87.77,41.885,-87.77,41.884,-87.768
41.972,-87.739,25.79,35.06,26.24,12.91,29.11,70.89,19.0,54.81,26.19,37105,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.65,-2.75,-7.16,-7.853333333333331,401,Commuter Zone,41.97,-87.74,41.97,-87.74,41.972,-87.74
41.835,-87.643,33.94,26.87,23.96,15.23,32.72,67.28,13.01,68.68,18.32,12939,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.329999999999998,0.8599999999999994,-13.15,-7.873333333333331,402,Leans Commuter Zone,41.84,-87.64,41.835,-87.645,41.836,-87.644
41.877,-87.723,33.34,31.97,18.12,16.57,24.37,75.63,19.91,62.94,17.16,15819,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.989999999999998,-7.489999999999998,-6.25,-7.909999999999998,403,Commuter Zone,41.88,-87.72,41.875,-87.72500000000001,41.876,-87.724
41.971,-87.706,34.91,28.56,24.59,11.94,32.05,67.95,16.37,60.09,23.54,13702,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.62,0.1899999999999977,-9.79,-8.07333333333333,404,Leans Commuter Zone,41.97,-87.71,41.97,-87.705,41.972,-87.70400000000001
41.806,-87.604,45.18,28.97,16.55,9.3,25.19,74.81,25.78,49.59,24.63,30523,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.259999999999998,-6.669999999999998,-0.379999999999999,-8.103333333333332,405,Commuter Zone,41.81,-87.6,41.805,-87.605,41.808,-87.604
41.706,-87.598,27.48,28.2,20.51,23.81,26.15,73.85,10.21,58.77,31.01,117218,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-2.75,-5.710000000000001,-15.95,-8.136666666666665,406,Commuter Zone,41.71,-87.6,41.705,-87.60000000000001,41.704,-87.60000000000001
41.809,-87.614,36.0,29.9,20.2,13.9,28.42,71.58,17.76,58.55,23.69,16839,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.659999999999998,-3.4399999999999977,-8.399999999999999,-8.166666666666664,407,Commuter Zone,41.81,-87.61,41.81,-87.615,41.808,-87.616
41.994,-87.758,29.2,28.64,20.74,21.42,29.63,70.37,9.0,55.88,35.13,109981,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-5.139999999999997,-2.2300000000000004,-17.16,-8.176666666666668,408,Commuter Zone,41.99,-87.76,41.995,-87.76,41.992,-87.76
41.959,-87.713,40.23,26.29,21.52,11.96,33.01,66.99,15.02,66.41,18.57,20128,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.599999999999998,1.1499999999999986,-11.14,-8.196666666666667,409,Leans Commuter Zone,41.96,-87.71,41.96,-87.715,41.96,-87.712
41.935,-87.744,23.2,40.09,27.04,9.67,27.11,72.89,23.08,63.11,13.81,13196,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.89,-4.75,-3.0800000000000014,-8.24,410,Commuter Zone,41.94,-87.74,41.935,-87.745,41.936,-87.744
41.863,-87.72,36.02,29.45,18.83,15.7,24.67,75.33,19.48,62.56,17.96,42692,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.86,-7.189999999999998,-6.68,-8.24333333333333,411,Commuter Zone,41.86,-87.72,41.865,-87.72,41.864000000000004,-87.72
41.874,-87.662,32.92,32.43,25.68,8.96,23.62,76.38,27.23,54.62,18.16,60772,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-17.599999999999998,-8.239999999999998,1.0700000000000005,-8.256666666666668,412,Leans Commuter Zone,41.87,-87.66,41.875,-87.66,41.872,-87.664
41.912,-87.71,24.83,33.62,30.95,10.6,32.57,67.43,16.52,73.22,10.27,9050,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.96,0.7100000000000009,-9.64,-8.296666666666667,413,Leans Commuter Zone,41.91,-87.71,41.910000000000004,-87.71000000000001,41.912,-87.708
41.891,-87.76,37.24,30.52,18.38,13.87,24.34,75.66,21.41,48.86,29.73,20750,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.69,-7.52,-4.75,-8.32,414,Commuter Zone,41.89,-87.76,41.89,-87.76,41.892,-87.76
41.965,-87.721,42.05,25.44,19.01,13.51,31.44,68.56,14.56,60.78,24.66,24235,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.05,-0.4199999999999981,-11.6,-8.356666666666666,415,Commuter Zone,41.96,-87.72,41.965,-87.72,41.964,-87.72
41.994,-87.686,42.1,30.72,17.21,9.97,26.37,73.63,23.1,48.03,28.87,35390,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.589999999999996,-5.489999999999998,-3.0599999999999987,-8.379999999999997,416,Commuter Zone,41.99,-87.69,41.995,-87.685,41.992,-87.688
41.749,-87.601,37.98,29.42,17.66,14.94,24.38,75.62,20.02,46.04,33.94,39070,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.62,-7.48,-6.140000000000001,-8.413333333333334,417,Commuter Zone,41.75,-87.6,41.75,-87.60000000000001,41.748,-87.60000000000001
41.755,-87.61,33.21,32.25,20.14,14.39,24.38,75.62,20.45,48.31,31.25,30769,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.169999999999998,-7.48,-5.710000000000001,-8.453333333333333,418,Commuter Zone,41.76,-87.61,41.755,-87.61,41.756,-87.608
41.777,-87.611,33.58,33.19,19.31,13.92,25.44,74.56,19.76,48.22,32.02,37109,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.64,-6.419999999999998,-6.3999999999999995,-8.486666666666665,419,Commuter Zone,41.78,-87.61,41.775,-87.61,41.776,-87.612
41.986,-87.769,35.25,29.24,18.12,17.39,27.44,72.56,14.09,58.63,27.28,20588,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.169999999999998,-4.419999999999998,-12.07,-8.553333333333331,420,Commuter Zone,41.99,-87.77,41.985,-87.77,41.984,-87.768
41.66,-87.603,31.13,26.15,17.66,25.07,27.98,72.02,5.67,47.36,46.97,84612,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-1.4899999999999984,-3.879999999999999,-20.49,-8.62,421,Commuter Zone,41.66,-87.6,41.660000000000004,-87.605,41.660000000000004,-87.604
41.913,-87.775,37.78,28.25,17.97,16.0,26.1,73.9,16.51,49.83,33.66,29320,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.56,-5.759999999999998,-9.649999999999999,-8.656666666666665,422,Commuter Zone,41.91,-87.78,41.915,-87.775,41.912,-87.776
41.935,-87.761,45.4,23.39,15.17,16.04,29.75,70.25,12.79,56.66,30.55,18358,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.52,-2.1099999999999994,-13.37,-8.666666666666666,423,Commuter Zone,41.94,-87.76,41.935,-87.76,41.936,-87.76
41.899,-87.761,41.5,28.68,16.46,13.36,25.63,74.37,19.52,53.6,26.88,14972,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-13.2,-6.23,-6.640000000000001,-8.69,424,Commuter Zone,41.9,-87.76,41.9,-87.76,41.9,-87.76
41.899,-87.721,41.9,27.51,15.42,15.18,28.61,71.39,14.44,71.72,13.84,36184,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.38,-3.25,-11.72,-8.783333333333333,425,Commuter Zone,41.9,-87.72,41.9,-87.72,41.9,-87.72
41.844,-87.683,29.92,28.32,25.15,16.61,27.63,72.37,13.88,67.89,18.23,47594,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.95,-4.23,-12.28,-8.82,426,Commuter Zone,41.84,-87.68,41.845,-87.685,41.844,-87.684
41.842,-87.628,44.47,26.68,20.58,8.27,27.47,72.53,22.34,58.75,18.92,12751,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-18.29,-4.390000000000001,-3.82,-8.833333333333334,427,Commuter Zone,41.84,-87.63,41.84,-87.63,41.84,-87.628
41.863,-87.713,42.21,30.12,15.2,12.47,22.85,77.15,22.69,60.43,16.88,18248,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.089999999999998,-9.009999999999998,-3.469999999999999,-8.856666666666662,428,Commuter Zone,41.86,-87.71,41.865,-87.715,41.864000000000004,-87.712
41.99,-87.724,18.68,44.05,27.61,9.66,21.63,78.37,26.71,51.9,21.39,25656,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-16.9,-10.23,0.5500000000000007,-8.86,429,Leans Commuter Zone,41.99,-87.72,41.99,-87.72500000000001,41.992,-87.724
41.928,-87.736,36.57,30.94,20.81,11.67,29.46,70.54,16.86,68.22,14.92,18810,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-14.89,-2.3999999999999986,-9.3,-8.863333333333333,430,Commuter Zone,41.93,-87.74,41.93,-87.735,41.928000000000004,-87.736
41.877,-87.745,39.52,29.48,16.01,14.99,25.45,74.55,17.53,60.46,22.01,38021,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.57,-6.41,-8.629999999999999,-8.87,431,Commuter Zone,41.88,-87.74,41.875,-87.745,41.876,-87.744
41.92,-87.78,42.02,30.4,13.75,13.83,24.8,75.2,19.27,51.78,28.95,10094,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-12.73,-7.06,-6.890000000000001,-8.89333333333333,432,Commuter Zone,41.92,-87.78,41.92,-87.78,41.92,-87.78
41.906,-87.722,36.27,29.37,18.5,15.86,29.4,70.6,12.61,74.14,13.25,29312,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-10.7,-2.460000000000001,-13.55,-8.903333333333334,433,Commuter Zone,41.91,-87.72,41.905,-87.72,41.904,-87.72
41.936,-87.73,25.09,31.18,33.02,10.71,32.95,67.05,14.17,70.06,15.77,16555,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-15.849999999999998,1.0900000000000034,-11.99,-8.916666666666664,434,Leans Commuter Zone,41.94,-87.73,41.935,-87.73,41.936,-87.72800000000001
41.877,-87.733,42.83,25.62,14.06,17.49,25.6,74.4,14.73,65.83,19.44,10258,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-9.07,-6.259999999999998,-11.43,-8.92,435,Commuter Zone,41.88,-87.73,41.875,-87.735,41.876,-87.732
41.877,-87.728,36.28,28.69,20.19,14.84,23.44,76.56,19.51,61.32,19.17,10517,24.03,25.2,24.22,26.56,31.86,68.14,26.16,48.78,25.05,-11.72,-8.419999999999998,-6.6499999999999995,-8.929999999999998,436,Commuter Zone,41.88,-87.73,41.875,-87.73,41.876,-87.72800000000001
